  11.50000,  31.48026,  31.51388,  31.43921,  31.10827,  30.26661
  11.60000,  31.49121,  31.52467,  31.45017,  31.11939,  30.27169
  11.70000,  31.50210,  31.53540,  31.46108,  31.13048,  30.27680
  11.80000,  31.51294,  31.54608,  31.47193,  31.14153,  30.28195
  11.90000,  31.52373,  31.55671,  31.48274,  31.15256,  30.28714
  12.00000,  31.53447,  31.56728,  31.49350,  31.16355,  30.29237
  12.10000,  31.54515,  31.57781,  31.50421,  31.17451,  30.29763
  12.20000,  31.55578,  31.58828,  31.51486,  31.18544,  30.30292
  12.30000,  31.56636,  31.59870,  31.52547,  31.19633,  30.30825
  12.40000,  31.57689,  31.60906,  31.53603,  31.20719,  30.31361
  12.50000,  31.58736,  31.61938,  31.54654,  31.21801,  30.31901
  12.60000,  31.59778,  31.62964,  31.55699,  31.22880,  30.32444
  12.70000,  31.60815,  31.63985,  31.56740,  31.23956,  30.32990
  12.80000,  31.61847,  31.65001,  31.57776,  31.25028,  30.33539
  12.90000,  31.62874,  31.66012,  31.58807,  31.26096,  30.34092
  13.00000,  31.63895,  31.67018,  31.59832,  31.27161,  30.34648
  13.10000,  31.64912,  31.68019,  31.60853,  31.28222,  30.35207
  13.20000,  31.65923,  31.69015,  31.61870,  31.29279,  30.35769
  13.30000,  31.66930,  31.70007,  31.62881,  31.30333,  30.36334
  13.40000,  31.67931,  31.70993,  31.63887,  31.31383,  30.36902
  13.50000,  31.68928,  31.71974,  31.64889,  31.32429,  30.37473
  13.60000,  31.69920,  31.72951,  31.65886,  31.33472,  30.38047
  13.70000,  31.70906,  31.73923,  31.66878,  31.34511,  30.38623
  13.80000,  31.71888,  31.74891,  31.67865,  31.35546,  30.39203
  13.90000,  31.72866,  31.75853,  31.68848,  31.36577,  30.39785
  14.00000,  31.73838,  31.76812,  31.69827,  31.37604,  30.40371
  14.10000,  31.74806,  31.77766,  31.70800,  31.38628,  30.40958
  14.20000,  31.75770,  31.78715,  31.71770,  31.39647,  30.41549
  14.30000,  31.76729,  31.79660,  31.72735,  31.40663,  30.42142
  14.40000,  31.77683,  31.80601,  31.73695,  31.41675,  30.42738
  14.50000,  31.78633,  31.81538,  31.74652,  31.42683,  30.43336
  14.60000,  31.79579,  31.82471,  31.75604,  31.43688,  30.43937
  14.70000,  31.80520,  31.83399,  31.76551,  31.44688,  30.44540
  14.80000,  31.81458,  31.84324,  31.77495,  31.45685,  30.45145
  14.90000,  31.82391,  31.85245,  31.78435,  31.46678,  30.45753
  15.00000,  31.83320,  31.86162,  31.79371,  31.47667,  30.46364
  15.10000,  31.84245,  31.87075,  31.80302,  31.48653,  30.46976
  15.20000,  31.85167,  31.87985,  31.81230,  31.49634,  30.47591
  15.30000,  31.86084,  31.88891,  31.82155,  31.50612,  30.48208
  15.40000,  31.86998,  31.89794,  31.83075,  31.51586,  30.48828
  15.50000,  31.87909,  31.90694,  31.83992,  31.52557,  30.49449
  15.60000,  31.88816,  31.91590,  31.84906,  31.53524,  30.50073
  15.70000,  31.89719,  31.92483,  31.85816,  31.54487,  30.50699
  15.80000,  31.90619,  31.93373,  31.86723,  31.55447,  30.51327
  15.90000,  31.91516,  31.94260,  31.87626,  31.56403,  30.51956
  16.00000,  31.92410,  31.95145,  31.88527,  31.57356,  30.52588
  16.10000,  31.93301,  31.96027,  31.89424,  31.58305,  30.53222
  16.20000,  31.94189,  31.96906,  31.90318,  31.59251,  30.53858
  16.30000,  31.95074,  31.97782,  31.91210,  31.60193,  30.54495
  16.40000,  31.95956,  31.98657,  31.92099,  31.61132,  30.55135
  16.50000,  31.96836,  31.99528,  31.92985,  31.62068,  30.55776
  16.60000,  31.97713,  32.00398,  31.93868,  31.63001,  30.56419
  16.70000,  31.98588,  32.01266,  31.94749,  31.63930,  30.57064
  16.80000,  31.99461,  32.02132,  31.95628,  31.64856,  30.57710
  16.90000,  32.00331,  32.02995,  31.96504,  31.65779,  30.58359
  17.00000,  32.01199,  32.03858,  31.97379,  31.66699,  30.59009
